Time,direction,frame,subF,slot,1stSym,nSymbol,cellId,bwpId,rnti,tbSize,mcs,rank,rv,SINR(dB),CQI,corrupt,TBler
1.19029,DL,119,0,0,1,3,3,0,5,5,19712,24,1,0,9.16092,1,1
1.19043,DL,119,0,0,4,2,3,0,4,4,13140,24,1,0,5.7333,1,1
1.1905,DL,119,0,0,4,3,1,0,4,4,19712,24,1,0,20.9359,0,0
1.19057,DL,119,0,0,6,2,3,0,3,3,11390,22,1,0,9.93584,1,1
1.19064,DL,119,0,0,7,2,1,0,3,3,13140,24,1,0,13.0132,1,1
1.19071,DL,119,0,0,8,2,3,0,2,2,11390,22,1,0,12.2199,1,1
1.19079,DL,119,0,0,9,2,1,0,2,2,3505,10,1,0,13.2254,0,0
1.19086,DL,119,0,0,10,2,3,0,1,1,16118,28,1,0,43.0069,0,0
1.19093,DL,119,0,0,11,2,1,0,1,1,16118,28,1,0,65.917,0,0
1.19129,DL,119,1,0,1,3,1,0,5,5,19712,24,1,0,61.5622,1,1
1.1915,DL,119,1,0,4,3,1,0,4,4,19712,24,1,0,69.2372,1,1
1.19164,DL,119,1,0,7,2,1,0,3,3,13140,24,1,0,59.7154,1,1
1.19179,DL,119,1,0,9,2,1,0,2,2,3505,10,1,0,59.855,0,0
1.19193,DL,119,1,0,1,12,3,0,3,3,466,0,1,1,12.9929,0,0
1.19193,DL,119,1,0,1,12,3,0,2,2,1110,4,1,1,12.0883,0,0
1.19193,DL,119,1,0,11,2,1,0,1,1,16118,28,1,0,69.4819,1,1
1.19293,DL,119,2,0,1,12,1,0,3,3,1752,6,1,2,-1.14341,0,0
1.19293,DL,119,2,0,1,12,3,0,3,3,5607,14,1,2,-16.9709,1,1
1.19293,DL,119,2,0,1,12,3,0,2,2,5607,14,1,2,62.1708,0,0
1.19329,DL,119,3,0,1,3,1,0,5,5,10514,16,1,0,8.69889,0,5.223e-05
1.19329,DL,119,3,0,1,3,3,0,5,5,10514,16,1,0,9.20532,0,1.03719e-11
1.1935,DL,119,3,0,4,3,1,0,4,4,10514,16,1,0,7.59207,1,1
1.1935,DL,119,3,0,4,3,3,0,4,4,5258,10,1,0,5.67222,0,0
1.19364,DL,119,3,0,7,2,1,0,3,3,641,2,1,0,-4.67281,0,0
1.19364,DL,119,3,0,7,2,3,0,3,3,466,0,1,0,-13.9556,1,1
1.19379,DL,119,3,0,9,2,1,0,2,2,7885,18,1,0,-2.70661,1,1
1.19379,DL,119,3,0,9,2,3,0,2,2,466,0,1,0,-2.333,0,0
1.19393,DL,119,3,0,11,2,1,0,1,1,641,2,1,0,-4.98668,0,0
1.19393,DL,119,3,0,11,2,3,0,1,1,16118,28,1,0,43.2356,0,0
1.19429,DL,119,4,0,1,3,1,0,5,5,10514,16,1,0,8.89856,0,6.99215e-09
1.19429,DL,119,4,0,1,3,3,0,5,5,19712,24,1,0,9.30085,1,1
1.1945,DL,119,4,0,4,3,1,0,4,4,10514,16,1,0,7.41884,1,1
1.1945,DL,119,4,0,4,3,3,0,4,4,19712,24,1,0,5.74734,1,1
1.19464,DL,119,4,0,7,2,1,0,3,3,641,2,1,0,-4.65657,0,0
1.19464,DL,119,4,0,7,2,3,0,3,3,13140,24,1,0,-14.1462,1,1
1.19479,DL,119,4,0,9,2,1,0,2,2,14893,26,1,0,-2.71878,1,1
1.19479,DL,119,4,0,9,2,3,0,2,2,13140,24,1,0,-2.35283,1,1
1.19493,DL,119,4,0,11,2,1,0,1,1,641,2,1,0,-5.06943,0,0
1.19493,DL,119,4,0,11,2,3,0,1,1,16118,28,1,0,42.9976,0,0
1.19593,DL,119,5,0,1,12,1,0,5,5,19712,24,1,1,11.7847,0,0
1.19593,DL,119,5,0,1,12,1,0,3,3,13140,24,1,1,-1.98649,0,0
1.19593,DL,119,5,0,1,12,3,0,5,5,19712,24,1,1,6.57501,0,0
1.19593,DL,119,5,0,1,12,3,0,4,4,13140,24,1,1,0.392792,1,1
1.19593,DL,119,5,0,1,12,3,0,3,3,11390,22,1,1,58.5848,0,0
1.19593,DL,119,5,0,1,12,3,0,2,2,11390,22,1,1,62.7576,0,0
1.19629,DL,119,6,0,1,3,3,0,5,5,10514,16,1,0,57.9516,0,9.32587e-15
1.1965,DL,119,6,0,4,3,3,0,4,4,6483,12,1,0,60.8445,0,0
1.19664,DL,119,6,0,7,2,3,0,3,3,7008,16,1,0,49.6606,1,1
1.19679,DL,119,6,0,9,2,3,0,2,2,7885,18,1,0,55.0913,1,1
1.19693,DL,119,6,0,1,12,1,0,5,5,19712,24,1,1,16.1111,0,0
1.19693,DL,119,6,0,1,12,1,0,4,4,19712,24,1,1,22.0012,0,0
1.19693,DL,119,6,0,1,12,1,0,3,3,13140,24,1,1,11.3221,0,0
1.19693,DL,119,6,0,1,12,1,0,1,1,16118,28,1,1,21.6341,0,0
1.19693,DL,119,6,0,11,2,3,0,1,1,16118,28,1,0,64.1939,0,0
1.19729,DL,119,7,0,1,3,1,0,5,5,17083,22,1,0,62.7782,0,0
1.1975,DL,119,7,0,4,3,1,0,4,4,17083,22,1,0,69.9459,0,0
1.19764,DL,119,7,0,7,2,1,0,3,3,9637,20,1,0,60.639,0,0
1.19779,DL,119,7,0,9,2,1,0,2,2,9637,20,1,0,60.812,0,0
1.19793,DL,119,7,0,1,12,3,0,3,3,5607,14,1,3,16.6058,0,0
1.19793,DL,119,7,0,11,2,1,0,1,1,9637,20,1,0,70.4049,0,0
1.19893,DL,119,8,0,1,12,1,0,4,4,10514,16,1,1,68.8064,0,0
1.19893,DL,119,8,0,1,12,1,0,2,2,7885,18,1,1,65.3601,0,0
1.19893,DL,119,8,0,1,12,3,0,3,3,466,0,1,1,-8.87083,1,0.955342
1.19993,DL,119,9,0,1,12,1,0,4,4,10514,16,1,1,8.52744,0,0
1.19993,DL,119,9,0,1,12,1,0,2,2,14893,26,1,1,0.108835,1,1
1.19993,DL,119,9,0,1,12,3,0,5,5,19712,24,1,1,6.72549,0,0
1.19993,DL,119,9,0,1,12,3,0,4,4,19712,24,1,1,64.0648,0,0
1.19993,DL,119,9,0,1,12,3,0,3,3,13140,24,1,1,57.6839,0,0
1.19993,DL,119,9,0,1,12,3,0,2,2,13140,24,1,1,63.1801,0,0
1.20029,DL,120,0,0,1,3,1,0,5,5,10514,16,1,0,62.756,0,0
1.2005,DL,120,0,0,4,3,1,0,4,4,8412,14,1,0,69.8405,0,0
1.20064,DL,120,0,0,7,2,1,0,3,3,641,2,1,0,60.5392,0,0
1.20079,DL,120,0,0,9,2,1,0,2,2,1110,4,1,0,60.5981,0,0
1.20093,DL,120,0,0,1,12,3,0,4,4,13140,24,1,2,27.233,0,0
1.20093,DL,120,0,0,11,2,1,0,1,1,641,2,1,0,70.3011,0,0
1.20129,DL,120,1,0,1,3,1,0,5,5,11827,18,1,0,61.4449,0,0
1.2015,DL,120,1,0,4,3,1,0,4,4,8412,14,1,0,68.5924,0,0
1.20164,DL,120,1,0,7,2,1,0,3,3,1110,4,1,0,59.3634,0,0
1.20179,DL,120,1,0,9,2,1,0,2,2,1110,4,1,0,59.402,0,0
1.20186,DL,120,1,0,1,11,3,0,3,3,7008,16,1,1,13.2938,0,0
1.20186,DL,120,1,0,1,11,3,0,2,2,7885,18,1,1,12.2717,0,0
1.20193,DL,120,1,0,11,2,1,0,1,1,641,2,1,0,69.384,0,0
1.20229,DL,120,2,0,1,3,1,0,5,5,17083,22,1,0,9.15221,1,1
1.20229,DL,120,2,0,1,3,3,0,5,5,11827,18,1,0,9.1569,1,1
1.2025,DL,120,2,0,4,3,1,0,4,4,24179,28,1,0,7.02867,1,1
1.2025,DL,120,2,0,4,3,3,0,4,4,6483,12,1,0,5.32536,0,7.04437e-11
1.20264,DL,120,2,0,7,2,1,0,3,3,7885,18,1,0,-4.54008,1,1
1.20264,DL,120,2,0,7,2,3,0,3,3,641,2,1,0,-14.248,1,1
1.20279,DL,120,2,0,9,2,1,0,2,2,1110,4,1,0,-2.7695,0,3.14992e-12
1.20279,DL,120,2,0,9,2,3,0,2,2,1110,4,1,0,-1.88947,0,0
1.20293,DL,120,2,0,11,2,1,0,1,1,16118,28,1,0,-4.94049,1,1
1.20293,DL,120,2,0,11,2,3,0,1,1,16118,28,1,0,42.8913,0,0
1.20329,DL,120,3,0,1,3,1,0,5,5,19712,24,1,0,62.9044,0,0
1.2035,DL,120,3,0,4,3,1,0,4,4,19712,24,1,0,69.8328,0,5.41256e-12
1.20364,DL,120,3,0,7,2,1,0,3,3,13140,24,1,0,60.4203,0,6.11059e-07
1.20379,DL,120,3,0,9,2,1,0,2,2,13140,24,1,0,60.6399,0,6.11059e-07
1.20393,DL,120,3,0,1,12,3,0,3,3,466,0,1,2,16.3553,0,0
1.20393,DL,120,3,0,11,2,1,0,1,1,13140,24,1,0,70.2035,0,6.11059e-07
1.20429,DL,120,4,0,1,3,3,0,5,5,11827,18,1,0,64.6745,0,0
1.2045,DL,120,4,0,4,3,3,0,4,4,6483,12,1,0,67.9211,0,0
1.20464,DL,120,4,0,7,2,3,0,3,3,466,0,1,0,57.0938,0,0
1.20479,DL,120,4,0,9,2,3,0,2,2,1110,4,1,0,60.1345,0,0
1.20493,DL,120,4,0,1,12,1,0,2,2,14893,26,1,2,19.0293,0,0
1.20493,DL,120,4,0,11,2,3,0,1,1,16118,28,1,0,71.5628,0,0
1.20529,DL,120,5,0,1,3,1,0,5,5,19712,24,1,0,9.15889,1,1
1.20529,DL,120,5,0,1,3,3,0,5,5,14456,20,1,0,8.9525,1,1
1.2055,DL,120,5,0,4,3,1,0,4,4,8412,14,1,0,7.01394,0,7.08335e-10
1.2055,DL,120,5,0,4,3,3,0,4,4,8412,14,1,0,5.15778,1,1
1.20564,DL,120,5,0,7,2,1,0,3,3,13140,24,1,0,-4.39858,1,1
1.20564,DL,120,5,0,7,2,3,0,3,3,1752,6,1,0,-14.5289,1,1
1.20579,DL,120,5,0,9,2,1,0,2,2,1752,6,1,0,-2.72203,1,1
1.20579,DL,120,5,0,9,2,3,0,2,2,2570,8,1,0,-1.73425,1,1
1.20593,DL,120,5,0,11,2,1,0,1,1,13140,24,1,0,-4.88633,1,1
1.20593,DL,120,5,0,11,2,3,0,1,1,16118,28,1,0,42.645,0,0
1.20629,DL,120,6,0,1,3,1,0,5,5,19712,24,1,0,9.17589,1,1
1.20629,DL,120,6,0,1,3,3,0,5,5,14456,20,1,0,8.88758,1,1
1.2065,DL,120,6,0,4,3,1,0,4,4,19712,24,1,0,6.84477,1,1
1.2065,DL,120,6,0,4,3,3,0,4,4,24179,28,1,0,5.0969,1,1
1.20664,DL,120,6,0,7,2,1,0,3,3,13140,24,1,0,-4.47563,1,1
1.20664,DL,120,6,0,7,2,3,0,3,3,1752,6,1,0,-14.5578,1,1
1.20679,DL,120,6,0,9,2,1,0,2,2,13140,24,1,0,-2.87517,1,1
1.20679,DL,120,6,0,9,2,3,0,2,2,2570,8,1,0,-1.75585,1,1
1.20693,DL,120,6,0,11,2,1,0,1,1,13140,24,1,0,-4.817,1,1
1.20693,DL,120,6,0,11,2,3,0,1,1,16118,28,1,0,42.8599,0,0
1.20793,DL,120,7,0,1,12,1,0,5,5,17083,22,1,1,7.46234,0,0
1.20793,DL,120,7,0,1,12,1,0,4,4,24179,28,1,1,67.2136,1,1
1.20793,DL,120,7,0,1,12,1,0,3,3,7885,18,1,1,61.0932,0,0
1.20793,DL,120,7,0,1,12,1,0,1,1,16118,28,1,1,71.6705,1,0.644163
1.20793,DL,120,7,0,1,12,3,0,5,5,11827,18,1,1,11.2538,0,0
1.20793,DL,120,7,0,1,12,3,0,3,3,641,2,1,1,-10.0538,1,1
1.20829,DL,120,8,0,1,3,1,0,5,5,10514,16,1,0,8.97987,0,7.56347e-10
1.20829,DL,120,8,0,1,3,3,0,5,5,10514,16,1,0,8.86145,0,9.58871e-06
1.2085,DL,120,8,0,4,3,1,0,4,4,8412,14,1,0,6.75562,0,0.000161869
1.2085,DL,120,8,0,4,3,3,0,4,4,6483,12,1,0,4.98188,0,9.6702e-05
1.20864,DL,120,8,0,7,2,1,0,3,3,641,2,1,0,-4.4568,0,0
1.20864,DL,120,8,0,7,2,3,0,3,3,466,0,1,0,-14.4965,1,1
1.20879,DL,120,8,0,9,2,1,0,2,2,1110,4,1,0,-3.03233,0,2.90117e-06
1.20879,DL,120,8,0,9,2,3,0,2,2,1110,4,1,0,-1.70261,0,0
1.20893,DL,120,8,0,11,2,1,0,1,1,641,2,1,0,-4.9236,0,0
1.20893,DL,120,8,0,11,2,3,0,1,1,16118,28,1,0,42.6771,0,0
1.20929,DL,120,9,0,1,3,1,0,5,5,19712,24,1,0,8.94989,1,1
1.20929,DL,120,9,0,1,3,3,0,5,5,10514,16,1,0,8.8076,0,5.2487e-05
1.2095,DL,120,9,0,4,3,1,0,4,4,19712,24,1,0,6.70975,1,1
1.2095,DL,120,9,0,4,3,3,0,4,4,6483,12,1,0,4.84468,0,0.00497799
1.20964,DL,120,9,0,7,2,1,0,3,3,13140,24,1,0,-4.3975,1,1
1.20964,DL,120,9,0,7,2,3,0,3,3,13140,24,1,0,-14.5178,1,1
1.20979,DL,120,9,0,9,2,1,0,2,2,13140,24,1,0,-2.91362,1,1
1.20979,DL,120,9,0,9,2,3,0,2,2,1110,4,1,0,-1.74174,0,0
1.20993,DL,120,9,0,11,2,1,0,1,1,13140,24,1,0,-4.99976,1,1
1.20993,DL,120,9,0,11,2,3,0,1,1,16118,28,1,0,42.6604,0,0
1.21093,DL,121,0,0,1,12,1,0,5,5,19712,24,1,1,10.8295,0,0
1.21093,DL,121,0,0,1,12,1,0,3,3,13140,24,1,1,-4.94123,1,1
1.21093,DL,121,0,0,1,12,1,0,2,2,1752,6,1,1,-3.04105,0,0
1.21093,DL,121,0,0,1,12,1,0,1,1,13140,24,1,1,-3.82203,1,1
1.21093,DL,121,0,0,1,12,3,0,5,5,14456,20,1,1,7.62454,0,0
1.21093,DL,121,0,0,1,12,3,0,4,4,8412,14,1,1,2.81338,0,0
1.21093,DL,121,0,0,1,12,3,0,3,3,1752,6,1,1,54.7535,0,0
1.21093,DL,121,0,0,1,12,3,0,2,2,2570,8,1,1,-6.55972,1,1
1.21193,DL,121,1,0,1,12,1,0,5,5,19712,24,1,1,8.42124,0,0
1.21193,DL,121,1,0,1,12,1,0,4,4,19712,24,1,1,4.15557,0,1.99159e-06
1.21193,DL,121,1,0,1,12,1,0,3,3,13140,24,1,1,-5.71828,1,1
1.21193,DL,121,1,0,1,12,1,0,2,2,13140,24,1,1,-2.85112,1,1
1.21193,DL,121,1,0,1,12,3,0,5,5,14456,20,1,1,9.34729,0,0
1.21193,DL,121,1,0,1,12,3,0,4,4,24179,28,1,1,3.17473,1,1
1.21193,DL,121,1,0,1,12,3,0,3,3,1752,6,1,1,-15.2072,1,1
1.21193,DL,121,1,0,1,12,3,0,2,2,2570,8,1,1,-0.14069,0,0
1.21293,DL,121,2,0,1,12,1,0,4,4,24179,28,1,2,69.9501,0,0
1.21293,DL,121,2,0,1,12,1,0,1,1,16118,28,1,2,74.7654,0,0
1.21293,DL,121,2,0,1,12,3,0,3,3,641,2,1,2,-8.828,0,0
1.21393,DL,121,3,0,1,12,1,0,1,1,13140,24,1,1,-5.11724,1,1
1.21393,DL,121,3,0,1,12,3,0,3,3,466,0,1,1,-12.9501,1,1
1.21493,DL,121,4,0,1,12,1,0,5,5,19712,24,1,1,64.7709,0,0
1.21493,DL,121,4,0,1,12,1,0,4,4,19712,24,1,1,65.7822,0,0
1.21493,DL,121,4,0,1,12,1,0,3,3,13140,24,1,1,62.1691,0,0
1.21493,DL,121,4,0,1,12,1,0,1,1,13140,24,1,1,70.6778,0,0
1.21493,DL,121,4,0,1,12,3,0,3,3,13140,24,1,1,-7.03343,1,1
1.21593,DL,121,5,0,1,12,1,0,3,3,13140,24,1,2,-10.1097,1,1
1.21593,DL,121,5,0,1,12,1,0,2,2,13140,24,1,1,64.2686,0,0
1.21593,DL,121,5,0,1,12,1,0,1,1,13140,24,1,2,71.772,0,0
1.21593,DL,121,5,0,1,12,3,0,2,2,2570,8,1,2,2.53939,0,0
1.21693,DL,121,6,0,1,12,1,0,3,3,13140,24,1,2,-4.39478,1,1
1.21693,DL,121,6,0,1,12,1,0,2,2,13140,24,1,2,-2.25171,1,1
1.21693,DL,121,6,0,1,12,3,0,4,4,24179,28,1,2,2.62384,1,1
1.21693,DL,121,6,0,1,12,3,0,3,3,1752,6,1,2,59.0468,0,0
1.21729,DL,121,7,0,1,3,1,0,5,5,8412,14,1,0,8.59399,0,0
1.21729,DL,121,7,0,1,3,3,0,5,5,10514,16,1,0,8.935,0,7.55339e-07
1.21743,DL,121,7,0,4,2,1,0,4,4,3505,10,1,0,6.60989,0,0
1.2175,DL,121,7,0,4,3,3,0,4,4,3854,8,1,0,18.4451,0,0
1.21757,DL,121,7,0,6,2,1,0,3,3,641,2,1,0,12.841,0,0
1.21764,DL,121,7,0,7,2,3,0,3,3,466,0,1,0,9.42438,0,0
1.21771,DL,121,7,0,8,2,1,0,2,2,1110,4,1,0,13.0515,0,0
1.21779,DL,121,7,0,9,2,3,0,2,2,1110,4,1,0,12.7967,0,0
1.21786,DL,121,7,0,10,2,1,0,1,1,641,2,1,0,22.2609,0,0
1.21793,DL,121,7,0,11,2,3,0,1,1,16118,28,1,0,67.0275,0,0
1.21893,DL,121,8,0,1,12,1,0,1,1,13140,24,1,2,-5.15889,1,1
1.21893,DL,121,8,0,1,12,3,0,3,3,466,0,1,2,-12.9505,1,1
1.21929,DL,121,9,0,1,3,1,0,5,5,8412,14,1,0,62.6931,0,0
1.21943,DL,121,9,0,4,2,1,0,4,4,9637,20,1,0,69.4999,0,0
1.21957,DL,121,9,0,6,2,1,0,3,3,641,2,1,0,60.6456,0,0
1.21971,DL,121,9,0,8,2,1,0,2,2,1110,4,1,0,60.7072,0,0
1.21986,DL,121,9,0,10,2,1,0,1,1,466,0,1,0,70.0907,0,0
1.21993,DL,121,9,0,1,12,3,0,3,3,13140,24,1,2,54.9173,0,0
1.22029,DL,122,0,0,1,3,3,0,5,5,10514,16,1,0,64.8661,0,0
1.2205,DL,122,0,0,4,3,3,0,4,4,3854,8,1,0,67.6369,0,0
1.22064,DL,122,0,0,7,2,3,0,3,3,466,0,1,0,57.0155,0,0
1.22079,DL,122,0,0,9,2,3,0,2,2,1110,4,1,0,60.5478,0,0
1.22093,DL,122,0,0,1,12,1,0,3,3,13140,24,1,3,18.9472,0,0
1.22093,DL,122,0,0,11,2,3,0,1,1,16118,28,1,0,71.3526,0,0
1.22193,DL,122,1,0,1,12,1,0,3,3,13140,24,1,3,62.9613,1,1
1.22193,DL,122,1,0,1,12,1,0,2,2,13140,24,1,3,-4.47041,1,1
1.22193,DL,122,1,0,1,12,3,0,4,4,24179,28,1,3,5.27126,1,1
1.22229,DL,122,2,0,1,3,1,0,5,5,19712,24,1,0,8.53615,1,1
1.22229,DL,122,2,0,1,3,3,0,5,5,10514,16,1,0,8.8661,0,8.31479e-06
1.2225,DL,122,2,0,4,3,1,0,4,4,19712,24,1,0,6.43415,1,1
1.2225,DL,122,2,0,4,3,3,0,4,4,6483,12,1,0,4.97852,0,0.000110698
1.22264,DL,122,2,0,7,2,1,0,3,3,641,2,1,0,-4.28327,0,0
1.22264,DL,122,2,0,7,2,3,0,3,3,641,2,1,0,-14.4829,1,1
1.22279,DL,122,2,0,9,2,1,0,2,2,1110,4,1,0,-2.99447,0,5.67708e-07
1.22279,DL,122,2,0,9,2,3,0,2,2,2570,8,1,0,-1.21674,1,1
1.22293,DL,122,2,0,11,2,1,0,1,1,9637,20,1,0,-5.23204,1,1
1.22293,DL,122,2,0,11,2,3,0,1,1,16118,28,1,0,42.2276,0,0
1.22393,DL,122,3,0,1,12,1,0,1,1,13140,24,1,3,-5.17316,1,1
1.22393,DL,122,3,0,1,12,3,0,3,3,466,0,1,3,-12.8595,0,0
1.22429,DL,122,4,0,1,3,1,0,5,5,10514,16,1,0,8.68393,0,0.000284143
1.22429,DL,122,4,0,1,3,3,0,5,5,10514,16,1,0,9.00465,0,5.68332e-08
1.2245,DL,122,4,0,4,3,1,0,4,4,8412,14,1,0,6.44891,1,0.510277
1.2245,DL,122,4,0,4,3,3,0,4,4,22338,26,1,0,5.13009,1,1
1.22464,DL,122,4,0,7,2,1,0,3,3,9637,20,1,0,-4.06555,1,1
1.22464,DL,122,4,0,7,2,3,0,3,3,466,0,1,0,-14.6949,1,1
1.22479,DL,122,4,0,9,2,1,0,2,2,9637,20,1,0,-3.12516,1,1
1.22479,DL,122,4,0,9,2,3,0,2,2,9637,20,1,0,-1.03247,1,1
1.22493,DL,122,4,0,11,2,1,0,1,1,466,0,1,0,-5.36559,0,0
1.22493,DL,122,4,0,11,2,3,0,1,1,16118,28,1,0,42.2533,0,0
1.22529,DL,122,5,0,1,3,1,0,5,5,19712,24,1,0,8.59494,1,1
1.22529,DL,122,5,0,1,3,3,0,5,5,10514,16,1,0,8.95384,0,3.80079e-07
1.2255,DL,122,5,0,4,3,1,0,4,4,19712,24,1,0,6.42102,1,1
1.2255,DL,122,5,0,4,3,3,0,4,4,22338,26,1,0,5.11482,1,1
1.22564,DL,122,5,0,7,2,1,0,3,3,13140,24,1,0,-4.04542,1,1
1.22564,DL,122,5,0,7,2,3,0,3,3,16118,28,1,0,-14.7604,1,1
1.22579,DL,122,5,0,9,2,1,0,2,2,13140,24,1,0,-3.17824,1,1
1.22579,DL,122,5,0,9,2,3,0,2,2,9637,20,1,0,-1.11072,1,1
1.22593,DL,122,5,0,11,2,1,0,1,1,13140,24,1,0,-5.40353,1,1
1.22593,DL,122,5,0,11,2,3,0,1,1,16118,28,1,0,42.0581,0,0
1.22629,DL,122,6,0,1,3,1,0,5,5,19712,24,1,0,8.48684,1,1
1.22629,DL,122,6,0,1,3,3,0,5,5,19712,24,1,0,8.93733,1,1
1.2265,DL,122,6,0,4,3,1,0,4,4,19712,24,1,0,6.42017,1,1
1.2265,DL,122,6,0,4,3,3,0,4,4,19712,24,1,0,5.10786,1,1
1.22664,DL,122,6,0,7,2,1,0,3,3,14893,26,1,0,-4.14923,1,1
1.22664,DL,122,6,0,7,2,3,0,3,3,13140,24,1,0,-14.8426,1,1
1.22679,DL,122,6,0,9,2,1,0,2,2,13140,24,1,0,-3.14141,1,1
1.22679,DL,122,6,0,9,2,3,0,2,2,13140,24,1,0,-1.19005,1,1
1.22693,DL,122,6,0,11,2,1,0,1,1,13140,24,1,0,-5.60534,1,1
1.22693,DL,122,6,0,11,2,3,0,1,1,16118,28,1,0,42.1492,0,0
1.22793,DL,122,7,0,1,12,1,0,5,5,19712,24,1,1,5.67388,0,0
1.22793,DL,122,7,0,1,12,1,0,4,4,19712,24,1,1,70.9957,0,0
1.22793,DL,122,7,0,1,12,1,0,1,1,9637,20,1,1,72.2993,0,0
1.22793,DL,122,7,0,1,12,3,0,3,3,641,2,1,1,-10.7971,1,1
1.22793,DL,122,7,0,1,12,3,0,2,2,2570,8,1,1,-3.3576,0,0
1.22829,DL,122,8,0,1,3,1,0,5,5,10514,16,1,0,8.2249,1,0.995044
1.22829,DL,122,8,0,1,3,3,0,5,5,10514,16,1,0,8.84099,0,1.83326e-05
1.2285,DL,122,8,0,4,3,1,0,4,4,6483,12,1,0,6.55591,0,0
1.2285,DL,122,8,0,4,3,3,0,4,4,6483,12,1,0,5.04108,0,1.34304e-05
1.22864,DL,122,8,0,7,2,1,0,3,3,641,2,1,0,-4.0465,0,0
1.22864,DL,122,8,0,7,2,3,0,3,3,466,0,1,0,-14.6731,1,1
1.22879,DL,122,8,0,9,2,1,0,2,2,1110,4,1,0,-3.13786,0,0.000157837
1.22879,DL,122,8,0,9,2,3,0,2,2,1110,4,1,0,-1.17568,0,0
1.22893,DL,122,8,0,11,2,1,0,1,1,641,2,1,0,-5.66853,0,0.00073419
1.22893,DL,122,8,0,11,2,3,0,1,1,16118,28,1,0,41.9771,0,0
1.22993,DL,122,9,0,1,12,1,0,4,4,8412,14,1,1,4.84773,0,0
1.22993,DL,122,9,0,1,12,1,0,3,3,9637,20,1,1,-5.27253,1,1
1.22993,DL,122,9,0,1,12,1,0,2,2,9637,20,1,1,-3.09184,1,1
1.22993,DL,122,9,0,1,12,3,0,4,4,22338,26,1,1,3.92985,1,1
1.22993,DL,122,9,0,1,12,3,0,3,3,466,0,1,1,-14.3324,1,1
1.22993,DL,122,9,0,1,12,3,0,2,2,9637,20,1,1,-2.50515,1,1
1.23093,DL,123,0,0,1,12,1,0,5,5,19712,24,1,1,6.25501,0,0
1.23093,DL,123,0,0,1,12,1,0,4,4,19712,24,1,1,2.63011,1,0.999992
1.23093,DL,123,0,0,1,12,1,0,3,3,13140,24,1,1,58.1272,1,0.951719
1.23093,DL,123,0,0,1,12,1,0,2,2,13140,24,1,1,62.1329,0,0
1.23093,DL,123,0,0,1,12,3,0,4,4,22338,26,1,1,5.55588,0,0.000644604
1.23093,DL,123,0,0,1,12,3,0,3,3,16118,28,1,1,-12.8172,1,1
1.23093,DL,123,0,0,1,12,3,0,2,2,9637,20,1,1,-0.924125,1,1
1.23193,DL,123,1,0,1,12,1,0,5,5,19712,24,1,1,8.69514,0,0
1.23193,DL,123,1,0,1,12,1,0,4,4,19712,24,1,1,4.79533,0,1.70607e-07
1.23193,DL,123,1,0,1,12,1,0,3,3,14893,26,1,1,-4.05541,1,1
1.23193,DL,123,1,0,1,12,1,0,1,1,13140,24,1,1,-7.88126,1,1
1.23193,DL,123,1,0,1,12,3,0,5,5,19712,24,1,1,8.75182,0,0
1.23193,DL,123,1,0,1,12,3,0,4,4,19712,24,1,1,2.41297,1,1
1.23193,DL,123,1,0,1,12,3,0,3,3,13140,24,1,1,-16.1196,1,1
1.23193,DL,123,1,0,1,12,3,0,2,2,13140,24,1,1,-0.740193,1,1
1.23293,DL,123,2,0,1,12,1,0,2,2,13140,24,1,1,-6.81909,1,1
1.23293,DL,123,2,0,1,12,1,0,1,1,13140,24,1,1,75.1618,0,0
1.23293,DL,123,2,0,1,12,3,0,3,3,641,2,1,2,-10.1096,0,0
1.23393,DL,123,3,0,1,12,1,0,5,5,10514,16,1,1,65.0342,0,0
1.23393,DL,123,3,0,1,12,3,0,3,3,466,0,1,1,-11.7165,1,1
1.23486,DL,123,4,0,1,11,1,0,3,3,9637,20,1,2,-1.91101,1,1
1.23486,DL,123,4,0,1,11,1,0,2,2,9637,20,1,2,-0.488017,1,1
1.23493,DL,123,4,0,1,12,3,0,4,4,22338,26,1,2,57.5791,0,0
1.23493,DL,123,4,0,1,12,3,0,3,3,466,0,1,2,55.5763,0,0
1.23493,DL,123,4,0,1,12,3,0,2,2,9637,20,1,2,62.1669,0,0
1.23593,DL,123,5,0,1,12,1,0,4,4,19712,24,1,2,5.95083,0,0.0824219
1.23593,DL,123,5,0,1,12,1,0,3,3,13140,24,1,2,62.105,0,0
1.23593,DL,123,5,0,1,12,3,0,3,3,16118,28,1,2,-12.9594,1,1
1.23593,DL,123,5,0,1,12,3,0,2,2,9637,20,1,2,-4.10662,1,1
1.23693,DL,123,6,0,1,12,1,0,3,3,14893,26,1,2,-2.19461,1,1
1.23693,DL,123,6,0,1,12,1,0,1,1,13140,24,1,2,-3.08553,1,1
1.23693,DL,123,6,0,1,12,3,0,4,4,19712,24,1,2,0.975467,1,1
1.23693,DL,123,6,0,1,12,3,0,3,3,13140,24,1,2,60.3419,0,0
1.23693,DL,123,6,0,1,12,3,0,2,2,13140,24,1,2,54.8919,1,1
1.23729,DL,123,7,0,1,3,3,0,5,5,10514,16,1,0,64.6687,0,0
1.2375,DL,123,7,0,4,3,3,0,4,4,3854,8,1,0,67.5407,0,0
